Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment
TY_Joe_Cam1_Left_3110_01.MP4,5405,1.5029,Lau_Totoya_Joe_Transect 1,1.1528,,10.233,8.642,4081.216,34.809,,,2325.748,157.601,-3349.983,Lau_Totoya_Joe,Peter,Siganidae,Siganus,uspi,temp_code_007,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,109.565,7.462,1.83,2878.629,23.874,12.332,3.445,1152.966,167.379,-2632.329,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,7.762,3.036,3336.739,22.794,,,1257.188,-281.744,-3077.975,Lau_Totoya_Joe,Peter,Pomacentridae,Amblyglyphidodon,orbicularis,temp_code_001,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,6.504,0.63,3050.222,21.9,,,1126.89,-138.852,-2831.023,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,6.93,3.743,3156.671,25.479,,,1341.749,-191.077,-2850.924,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,6.888,2.033,3138.591,21.665,,,1148.829,169.366,-2915.864,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,9.302,1.982,3688.981,26.631,,,1643.633,201.724,-3296.416,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,7.531,3.717,3349.32,31.548,,,1718.122,362.787,-2852.084,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,5.935,2.9,2988.547,32.993,,,1593.974,343.724,-2504.499,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,5.3,1.448,2859.153,34.793,,,1589.959,380.462,-2345.642,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,8.49,0.346,3640.146,34.699,,,2009.779,523.478,-2989.552,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,4.371,4.154,2670.582,37.284,,,1582.039,351.244,-2122.684,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,11.301,5.074,4133.981,30.517,,,2083.568,278.258,-3559.651,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5692,1.5827,Lau_Totoya_Joe_Transect 1,1.2326,,9.998,0.383,3977.806,33.659,,,2196.181,214.13,-3309.664,Lau_Totoya_Joe,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5764,1.6027,Lau_Totoya_Joe_Transect 1,1.2526,,1.241,1.274,1186.11,18.65,,,-101.784,-358.347,-1126.092,Lau_Totoya_Joe,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5840,1.6238,Lau_Totoya_Joe_Transect 1,1.2738,111.939,4.287,3.47,2658.916,14.098,8.845,6.557,553.911,-335.648,-2578.829,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
