"","Neoglyphidodon carlsoni","Acanthurus triostegus","Ctenochaetus striatus","Chaetodon auriga","Chrysiptera taupou","Chaetodon baronessa","Chaetodon bennetti","Chaetodon citrinellus","Acanthurus mata","Acanthurus lineatus","Naso hexacanthus","Naso lituratus","Naso unicornis","Halichoeres hortulanus","Bodianus loxozonus","Cirrhilabrus punctatus","Aulostomus chinensis","Lutjanus biguttatus","Lutjanus bohar","Lutjanus monostigma","Gnathodentex aureolineatus","Lethrinus semicinctus","Lethrinus harak","Macolor macularis","Monotaxis grandoculis","Macolor niger","Pterocaesio trilineata","Carangoides orthogrammus","Plectorhinchus vittatus","Lutjanus fulvus","Lutjanus gibbus","Chaetodon ephippium","Stegastes albifasciatus","Stegastes fasciolatus","Stegastes nigricans","Amphiprion chrysopterus","Siganus punctatus","Siganus doliatus","Siganus uspi","Acanthurus thompsoni","Acanthurus nigrofuscus","Acanthurus leucocheilus","Acanthurus auranticavus","Acanthurus blochii","Plectropomus leopardus","Halichoeres prosopeion","Labropsis australis","Anampses caeruleopunctatus","Anampses meleagrides","Anampses neoguinaicus","Anampses twistii","Sargocentron caudimaculatum","Neoniphon sammara","Scarus globiceps","Scarus dimidiatus","Scarus spinus","Scarus schlegeli","Chlorurus bleekeri","Chromis atripes","Dascyllus aruanus","Dascyllus trimaculatus","Dascyllus reticulatus","Pterois volitans","Synodus variegatus","Chromis atripectoralis","Centropyge bicolor","Centropyge flavissima","Labroides dimidiatus","Amblyglyphidodon curacao","Chrysiptera rollandi","Bodianus mesothorax","Hipposcarus longiceps","Scarus altipinnis","Scarus forsteni","Scarus frenatus","Scarus niger","Scarus oviceps","Scarus psittacus","Scarus rubroviolaceus","Chaetodon kleinii","Chaetodon lineolatus","Chaetodon lunula","Chaetodon lunulatus","Chaetodon mertensii","Forcipiger flavissimus","Forcipiger longirostris","Heniochus acuminatus","Heniochus chrysostomus","Heniochus monoceros","Heniochus singularius","Heniochus varius","Cheilinus chlorourus","Cheilinus fasciatus","Cheilinus trilobatus","Epibulus insidiator","Coris aygula","Coris gaimard","Gomphosus varius","Halichoeres margaritaceus","Halichoeres trimaculatus","Hemigymnus fasciatus","Hemigymnus melapterus","Hologymnosus doliatus","Stethojulis bandanensis","Thalassoma amblycephalum","Thalassoma hardwicke","Thalassoma lunare","Thalassoma lutescens","Thalassoma quinquevittatum","Labroides bicolor","Centropyge heraldi","Chromis margaritifer","Chromis ternatensis","Chromis viridis","Chromis weberi","Chromis xanthura","Abudefduf sexfasciatus","Amblyglyphidodon aureus","Amblyglyphidodon leucogaster","Chrysiptera biocellata","Chrysiptera glauca","Chrysiptera brownriggii","Neopomacentrus violascens","Plectroglyphidodon dickii","Plectroglyphidodon johnstonianus","Pomacentrus brachialis","Pomacentrus coelestis","Pomacentrus moluccensis","Pomacentrus philippinus","Pomacentrus vaiuli","Priacanthus hamrur","Kyphosus cinerascens","Paracirrhites arcatus","Cantherhines dumerilii","Sufflamen chrysopterum","Scolopsis trilineata","Scolopsis bilineata","Ctenochaetus cyanocheilus","Zanclus cornutus","Zebrasoma scopas","Paracirrhites forsteri","Mulloidichthys flavolineatus","Mulloidichthys vanicolensis","Parupeneus barberinoides","Parupeneus barberinus","Parupeneus cyclostomus","Parupeneus multifasciatus","Ctenochaetus binotatus","Balistapus undulatus","Balistoides viridescens","Pseudobalistes flavimarginatus","Sufflamen bursa","Plagiotremus rhinorhynchos","Parupeneus crassilabris","Pomacentrus callainus","Pomacentrus spilotoceps","Amblyglyphidodon orbicularis","Thalassoma nigrofasciatum","Cephalopholis argus","Arothron nigropunctatus","Amphiprion barberi","Scarus tricolor","Cephalopholis urodeta","Pomacanthus imperator","Sargocentron spiniferum","Chaetodon oxycephalus","Chaetodon pelewensis","Chaetodon plebeius","Chaetodon rafflesii","Oxymonacanthus longirostris","Pseudanthias squamipinnis","Pygoplites diacanthus","Canthigaster solandri","Pomacentrus nigromarginatus","Stethojulis trilineata","Abudefduf vaigiensis","Chaetodon semeion","Coris dorsomacula","Amanses scopas","Arothron manilensis","Myripristis kuntee","Myripristis violacea","Epinephelus merra","Plectropomus laevis","Heniochus diphreutes","Chaetodon trifascialis","Chaetodon ulietensis","Chaetodon unimaculatus","Chaetodon vagabundus","Helcogramma striatum","Caesio caerulaurea","Caesio teres","Gymnocaesio gymnoptera","Pterocaesio tile","Cetoscarus ocellatus","Chlorurus spilurus","Oxycheilinus digrammus","Plagiotremus flavus","Thalassoma sp","Chaetodon sp","Oxycheilinus sp","Acanthurus sp","Pomacentrus maafu","Scarus sp","Stethojulis sp","Cephalopholis sp","Chromis sp","Pomacentrus sp","Ctenochaetus sp","Halichoeres sp","Siganus sp","Stegastes lacrymatus","Chlorurus sp","Neoglyphidodon sp","Plectroglyphidodon fasciolatus","Pterocaesio sp","Zebrasoma velifer","Plectropomus sp","Cirrhilabrus sp","Lethrinus sp","Naso sp","Cheilinus sp","Chrysiptera sp","Stegastes sp","Arothron sp","Lutjanus sp","Taeniamia kagoshimana","Pseudanthias sp"
"YA_MAC_Transect 1",8.59187289617247,0,284.492707257639,0,0,18.9934010134216,0,0,0,0,0,0,0,0,0,0,0,0,1625.447928771,0,0,0,1641.54390719706,0,0,0,0,0,0,0,1899.31015901572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8489725684578,0,0,0,0,0,0,0,0,1432.77399975517,0,402.204493109728,0,0,196.299204183403,35.8492003895494,71.7724864424332,0,0,0,0,0,0,360.276946270165,0,67.4901988258221,353.910311595767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2477617576066,0,0,0,0,0,12.9828892780666,0,0,0,0,0,0,0,0,0,7.6337067863698,456.995204967486,800.848106443567,0,0,40.3475357573671,0,0,0,205.065266022969,0,3.50200111982359,0,0,29.1627142238656,0,11.83012889398,0,0,0,1724.18018306765,0,0,0,0,0,0,63.6580980840374,0,0,0,0,0,0,0,0,0,278.892605727627,0,0,0,0,0,136.473285618947,0,970.196352199551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.27021332624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.769897396166,0,0,0,0,0,206.97401309233,37.6342764972929,0,0,0,0,12.7409909067627,0,0,0,21.0540510019995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_MAC_Transect 2",0,0,0,0,0,24.542397961637,0,0,0,0,0,0,0,0,0,0,0,0,6405.27394134061,0,0,0,0,0,0,556.252236705482,0,0,0,0,2659.03422262201,16.7326516764545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.000375399179,0,66.5834666307012,0,0,0,0,76.2617429344502,0,0,0,423.487395817571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2940490343434,0,0,0,33.2997947141253,34.1272998413788,0,0,0,0,0,30.4913736308247,425.312876504432,0,0,0,0,0,0,0,0,39.2302569314595,0,0,0,0,4.12876543084768,0,0,0,20343.4371646783,0,0,0,0,0,0,0,22.2368177939853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0294173583496,0,604.722650180326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.544702794037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7506550766652,0,0,0,0,0,6.37049545338133,0,0,0,21.8128486706195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_MAC_Transect 3",12.5610610925861,0,0,0,0,10.1783079523298,0,21.6833059027549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.478265017204,0,0,0,327.897609963936,0,0,0,0,0,0,0,0,4.9336138604197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4403862018242,0,0,0,0,138.857957816971,0,940.772478842021,35.8492003895494,0,0,0,7.24950133112641,0,0,0,417.48320325848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.855556889964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2997947141253,34.1272998413788,0,0,0,0,0,103.919239875405,500.252254877868,0,0,0,0,0,0,0,0,2.84881609716997,0,0,0,0,7.77344306377181,20.5878596635867,0,0,528.257375770096,0,0,0,0,231.951505568627,0,0,19.9592303424942,0,0,0,0,0,0,0,13.0547536075591,241.66728641157,0,0,0,0,0,22.9822236290715,0,380.409235231278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8106490086116,24.2470467173458,60.3965680198915,0,0,0,12.7409909067627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_MAC_Transect 4",12.91643426126,0,0,0,0,13.0906957289247,0,7.45483184799773,0,0,0,0,0,0,0,0,0,0,510.22483153076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9953850167633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.032105512551,0,0,16.8127214449134,0,0,0,0,68.603553993268,0,0,0,570.601612198259,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19696724750647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8632192984597,752.22310488269,0,0,0,0,0,0,0,0,6.254184330977,0,0,27.9819449688085,0,12.7680943894408,121.429669223909,0,0,10555.3710630809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1469908064874,0,254.127294692805,0,0,0,0,0,0,0,268.74917173015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6785147894622,34.5595282109639,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5337318652859,333.55058234683,0,0,0,38.222972720288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_MAC_Transect 5",67.6402208900339,0,0,0,0,72.9843751539919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.67994845179,0,0,0,0,0,50.7390192550288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.929587689672,639.362662815207,0,5.60424048163779,0,0,0,0,76.3898938433748,0,0,8.80853320201518,1776.99292643877,0,0,353.910311595767,0,0,0,0,63.2719986039894,0,0,0,0,0,7.19696724750647,0,0,0,0,0,0,0,0,0,0,79.0987468437037,227.792866898645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2708748072615,1068.81571225424,0,0,0,0,0,0,0,0,0,0,0,63.4388595883743,2.60614388165212,3.47672180023731,60.3687787932484,0,0,2112.62921241792,0,0,0,0,231.951505568627,136.539423167639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8749390471409,0,53.2006384771264,0,0,0,0,0,0,0,237.121956336116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5188798440629,0,0,0,0,17.8408229557358,0,0,0,0,0,0,0,0,0,20.8698959555327,98.7331274933781,0,5.9719907678703,0,0,117.517404948732,50.8578566078752,0,0,0,0,31.8524772669067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_VUI_Transect 1",0,0,43.4505007363074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.294716983716,259.784690108362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.31858743572,316.889543877426,0,0,0,44.9867263463025,0,0,0,49.85613946021,0,10.552595155618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47383031570091,0,0,14.3305104513525,0,0,0,47.5281920776074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1662916434822,0,88.7112323016879,16.3196798974916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.664786825114,0,0,0,0,32.7713529353942,0,0,0,0,0,100.788894215366,0,23.8413750768507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5582982350668,0,0,0,0,0,0,0,0,457.659385025731,0,0.909054383865056,22.6766310449033,0,0,499.267493591754,11.3298809307256,0,103.633529151003,0,0,0,0,0,0,44.8304457613506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_VUI_Transect 2",0,0,0,0,0,0,0,22.0772499195583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4051849486381,0,0,0,0,145.330829979305,65.5448300174189,0,0,0,0,21.0110032104266,0,0,0,0,0,0,0,0,0,0,1007.16453969014,1079.59341423247,0,0,0,0,0,0,0,382.168213437645,0,0,0,0,0,0,0,0,750.601872733751,0,0,0,0,25.2414205973428,0,0,15.5422425425849,0,0,0,0,0,0,0,0,41.3812505792495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0756334409989,0,0,0,0,245.24886040703,0,14.3985746668216,8.15983994874582,0,0,0,0,0,0,0,155.164961404876,0,0,0,0,0,0,252.939071172403,0,0,11.694573383851,0,0,0,0,0,0,0,6.4086306541492,0,0,0,0,0,0,547.096192020497,0,0,0,0,0,14.389134632474,0,0,0,0,19.8384660455857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84844676378376,11.5726811513951,0,0,0,0,0,28.6796726406285,0.986053978037558,886.251671139838,6.98502648093613,0,0,14.1104263018989,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5930206529765,0,0,0,0,0,0
"YA_VUI_Transect 3",12.3260980783419,0,154.69380038017,0,6.99556281335069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.57128146574,0,35.8196746795788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.87183162763,0,0,0,0,73.8989179395081,0,0,0,165.039486109166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.293763937632,0,0,0,0,0,0,0,0,0,0,0,0,42.6949717995575,0,16.5473689359358,0,0,19.0067925339166,0,0,0,0,0,0,503.305894738724,0,0,0,8.0648977677053,0,0,0,0,0,0,0,116.525267312455,0,10.9507047267064,58.2126019184151,0,0,0,0,0,0,0,47.8798983084135,0,412.562142557637,0,0,0,0,0,0,0,82.1748336008153,0,0,0,0,0,0,0,115.975953199394,0,23.8413750768507,0,0,0,0,0,0,0,0,0,0,26.505085055427,0,0,0,0,0,0,0,11.8539182283904,0,0,0,0,0,0,0,0,0,0,28.8718234304894,0,34.5595282109639,0,0,0,0,0,0,604.182019202726,0,0,0,0,0,140.051382799221,8.60559145238877,415.92834323108,0,0,0,380.98151015127,0,0,0,93.2668325725062,74.9075252313991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_VUI_Transect 4",0,0,0,0,0,0,0,43.2904393555414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7920739059543,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64414297408475,0,0,0,0,0,0,0,1756.80493920247,0,0,1265.41292615623,0,0,0,0,59.3578838330249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.193992392332,0,0,0,0,0,0,0,0,0,0,0,8.47383031570091,149.998259441446,3.38169140696979,36.147311813551,0,0,0,0,0,0,21.2930534034976,0,0,0,0,0,0,87.2303563082489,0,0,0,0,15.3270151621855,14.2821139390493,3.42039484433952,29.6470792011574,0,0,0,0,0,0,0,133.191748140898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5281023204712,0,0,6.81096327907597,0,0,0,0,0,0,0,19.432464906054,0,0,0,0,0,0,0,0,0,274.505273892486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.107798497827,0,0,0,0,0,35.9127017607594,0,0,12.3597828469194,0,0,7.05521315094944,0,0,0,101.876867981492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_VUI_Transect 5",12.039092052448,0,236.095855835353,0,0,83.6415564518914,0,36.4277561397667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4051849486381,0,0,0,0,0,108.443847815673,0,0,0,0,0,0,0,0,0,0,0,0,2779.31008244463,0,0,1046.51003190528,0,0,0,0,28.0646876073962,0,0,0,225.1257684163,0,0,11.3949787110807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2703213700993,0,0,0,19.9382055479857,0,1.84992065298862,0,22.6032181762042,15.2476179715165,0,0,0,0,0,0,894.123780130207,0,0,0,0,0,0,0,0,0,0,0,22.9806282866231,15.6915484845937,0,0,0,0,0,0,0,0,0,266.27185588152,0,203.30673453534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6104690334663,0,0,0,0,0,0,0,0,0,0,0,0,6.530742340606,0,0,0,0,0,0,0,254.613815281435,0,0,0,0,0,0,0,0,0,0,0,0,34.5595282109639,0,0,0,0,0,0,924.994348095163,0,0,0,0,0,284.865931473291,4.82029096863244,362.825349239724,0,0,0,0,24.2451978889653,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6755558367834,0,0,0,0,0
